car_num,ct_name,psevdoname,std_kap,std_ppr,std_dep,std_vogi
50812601,Газовые,14-94-1,2019-12-12,2018-10-07,2023-01-16,2024-10-06
50812908,Газовые,14-94-1,2018-12-27,2018-12-16,2022-11-16,2024-12-15
50812932,Газовые,14-94-1,2019-06-09,2019-10-23,2022-07-14,2024-07-13
57788572,Газовые,11-1406,2020-06-28,2018-06-22,2019-06-06,2024-06-21
57804064,Газовые,11-1406,2020-05-24,2019-07-11,2019-01-15,2025-07-10
57805772,Газовые,11-1406,2020-08-04,2019-12-13,2018-10-27,2025-12-12
57825382,Газовые,14-55-8,2018-06-24,2019-06-26,2018-06-24,2022-07-28
57830945,Газовые,14-55-8,2026-04-06,2020-01-28,2019-07-05,2024-03-11
57832446,Газовые,14-55-8,2023-04-19,2018-07-18,2019-08-15,2024-07-17
57833444,Газовые,10-156-2,2020-06-18,2018-06-22,2019-06-09,2024-06-21
57834210,Газовые,10-156-2,2020-06-19,2019-09-10,2018-09-30,2025-09-09
57843617,Газовые,11-1406,2020-06-24,2018-05-22,2019-05-30,2022-05-26
57844128,Газовые,11-1406,2021-02-06,2018-07-18,2023-02-06,2024-07-17
57845224,Газовые,11-1406,2023-01-18,2018-12-13,2018-12-24,2022-06-02
57845240,Газовые,11-1406,2019-03-24,2020-03-06,2018-10-29,2023-06-21
57846529,Газовые,11-1406,2020-01-04,2020-02-04,2023-02-18,2022-04-29
57866238,Газовые,11-1406,2022-04-13,2020-04-05,2018-07-02,2024-03-09
57866527,Газовые,11-1406,2019-03-19,2019-02-18,2022-03-19,2025-02-17
57866584,Газовые,11-1406,2019-04-08,2020-04-03,2018-10-23,2026-04-02
57883332,Газовые,11-1406,2019-04-26,2018-10-07,2022-11-26,2024-10-06
57884579,Газовые,11-1406,2019-03-02,2018-07-04,2021-06-11,2024-07-03
57891343,Газовые,11-1406,2020-06-15,2019-10-06,2018-06-29,2023-07-19
57891376,Газовые,11-1406,2020-12-27,2018-06-14,2018-08-13,2023-07-03
57893133,Газовые,11-1406,2019-08-19,2020-01-07,2018-06-12,2022-07-28
58173097,Газовые,14-94-1,2027-10-18,2018-09-18,2019-07-23,2024-02-21
58174822,Газовые,14-94-1,2027-03-18,2018-07-09,2018-06-20,2024-07-08
58195561,Газовые,14-94-1,2026-04-01,2020-04-07,2019-04-01,2022-04-03
76647759,Газовые,11-160-9,2023-02-06,2019-12-28,2018-08-04,2021-02-06
76654029,Газовые,11-160-9,2023-03-01,2019-03-11,2019-07-13,2021-03-01
76655786,Газовые,11-160-9,2023-03-18,2019-06-02,2019-06-19,2021-03-18
76656024,Газовые,11-160-9,2023-03-27,2019-04-20,2018-12-31,2021-03-27
76659721,Газовые,11-160-9,2023-04-18,2019-03-14,2019-09-10,2021-04-18
76663848,Газовые,11-160-9,2023-06-13,2019-05-19,2019-05-27,2021-06-13
76665074,Газовые,11-160-9,2023-05-23,2019-06-04,2019-01-04,2021-05-23
77251494,Газовые,11-160-9,2023-08-21,2019-04-24,2018-11-18,2021-08-21
77352698,Газовые,14-168-2,2023-11-02,2019-12-10,2019-02-04,2021-11-02
77355998,Газовые,14-168-2,2023-11-09,2019-12-02,2020-05-10,2021-11-09
77358596,Газовые,14-168-2,2023-11-17,2019-10-31,2020-11-07,2021-11-17
77376598,Газовые,11-160-9,2023-11-18,2019-11-30,2019-12-02,2021-11-18
77377190,Газовые,11-160-9,2023-11-21,2019-10-19,2020-05-17,2021-11-21
77378990,Газовые,11-160-9,2023-11-27,2019-07-19,2018-10-18,2021-11-27
77380897,Газовые,11-160-9,2023-11-28,2019-07-29,2018-11-17,2021-11-28
77381796,Газовые,11-160-9,2023-11-29,2019-10-28,2019-10-17,2021-11-29
77382992,Газовые,11-160-9,2023-11-29,2019-11-10,2020-07-26,2021-11-29
77383792,Газовые,11-160-9,2023-11-29,2019-11-16,2018-05-18,2021-11-29
77384493,Газовые,11-160-9,2023-11-29,2019-11-16,2018-10-26,2021-11-29
77389799,Газовые,11-160-9,2023-11-25,2019-08-16,2018-10-11,2021-11-25
77415198,Газовые,11-160-9,2023-12-02,2019-10-18,2019-07-22,2021-12-02
77416394,Газовые,11-160-9,2023-12-04,2019-07-29,2019-10-05,2021-12-04
77486892,Газовые,11-160-9,2023-12-02,2019-12-08,2020-03-14,2021-12-02
77487296,Газовые,11-160-9,2023-12-23,2019-10-30,2018-10-12,2021-12-23
77488096,Газовые,11-160-9,2023-12-25,2019-07-22,2018-10-24,2021-12-25
77488690,Газовые,11-160-9,2023-12-25,2019-10-11,2019-08-31,2021-12-25
77489490,Газовые,11-160-9,2023-12-18,2019-04-28,2018-08-16,2021-12-18
77489896,Газовые,11-160-9,2023-12-19,2019-12-08,2021-04-19,2021-12-19
77490696,Газовые,11-160-9,2023-12-26,2019-07-30,2018-11-02,2021-12-26
77491199,Газовые,11-160-9,2023-12-25,2020-01-14,2018-07-16,2021-12-25
77491298,Газовые,11-160-9,2023-12-25,2019-07-17,2019-04-25,2021-12-25
77491892,Газовые,11-160-9,2023-12-03,2019-08-23,2019-08-30,2021-12-03
77492890,Газовые,11-160-9,2023-12-27,2019-09-02,2018-11-16,2021-12-27
76652304,Газовые,13-54-6,2023-03-22,2019-10-12,2020-02-07,2021-03-22
76692219,Газовые,13-54-6,2023-10-24,2019-08-06,2018-10-02,2021-10-24
77415495,Газовые,11-160-9,2023-12-02,2019-07-22,2018-10-14,2021-12-02
77492999,Газовые,11-160-9,2023-12-27,2019-07-28,2019-01-13,2021-12-27
77493195,Газовые,11-160-9,2023-12-27,2020-01-22,2020-02-26,2021-12-27
77493492,Газовые,11-160-9,2023-12-27,2019-11-30,2018-12-26,2021-12-27
77493591,Газовые,11-160-9,2023-12-27,2019-08-31,2019-04-07,2021-12-27
77493690,Газовые,11-160-9,2023-12-27,2019-08-18,2019-03-27,2021-12-27
77493799,Газовые,11-160-9,2023-12-27,2020-01-17,2018-07-12,2021-12-27
77493997,Газовые,11-160-9,2023-12-27,2019-12-30,2019-01-09,2021-12-27
77494490,Газовые,11-160-9,2023-12-28,2020-02-12,2021-04-26,2021-12-28
77494599,Газовые,11-160-9,2023-12-30,2019-12-04,2019-04-28,2021-12-30
77495398,Газовые,11-160-9,2023-12-27,2020-01-29,2018-06-17,2021-12-27
77495497,Газовые,11-160-9,2023-12-27,2019-09-01,2019-04-07,2021-12-27
77495893,Газовые,11-160-9,2023-12-28,2019-10-06,2019-09-15,2021-12-28
77495992,Газовые,11-160-9,2023-12-28,2020-01-07,2018-12-11,2021-12-28
77496099,Газовые,11-160-9,2023-12-28,2019-10-27,2019-07-29,2021-12-28
77496198,Газовые,11-160-9,2023-12-28,2019-10-10,2020-02-16,2021-12-28
77496495,Газовые,11-160-9,2023-12-30,2019-11-17,2018-09-02,2021-12-30
77496594,Газовые,11-160-9,2023-12-28,2019-11-16,2018-09-30,2021-12-28
77544591,Газовые,11-160-9,2024-01-16,2019-07-20,2019-04-05,2022-01-16
77544690,Газовые,11-160-9,2024-01-16,2020-01-15,2018-12-27,2022-01-16
77544997,Газовые,11-160-9,2023-12-28,2019-11-27,2020-02-07,2021-12-28
55766588,Газовые,14-168-2,2021-07-12,2018-08-23,2019-06-14,2019-10-13
76692078,Газовые,13-54-6,2023-10-24,2019-09-15,2019-01-16,2021-10-24
77380590,Газовые,11-160-9,2023-11-28,2019-10-06,2020-05-07,2021-11-28
77386795,Газовые,11-160-9,2023-11-20,2019-11-15,2019-12-01,2021-11-16
77393296,Газовые,11-160-9,2023-11-28,2019-09-26,2018-11-27,2021-11-28
76694454,Газовые,13-54-6,2023-11-18,2019-10-13,2020-07-19,2021-11-18
57888612,Газовые,11-1406,2022-07-14,2020-03-19,2020-09-08,2024-09-26
76693803,Газовые,13-54-6,2023-11-07,2019-12-26,2018-11-15,2021-11-07
76652361,Газовые,11-160-9,2023-02-19,2019-02-16,2019-02-19,2021-02-19
76692086,Газовые,13-54-6,2023-10-24,2019-09-15,2018-05-14,2021-10-24
77260396,Газовые,11-160-9,2023-08-30,2019-04-06,2019-06-13,2021-08-30
50508670,Газовые,11-1406,2022-06-11,2020-04-19,2019-10-06,2022-06-05
50514330,Газовые,11-1406,2021-08-27,2019-02-11,2019-02-24,2023-03-15
50812171,Газовые,14-94-1,2019-02-22,2019-02-13,2018-09-16,2025-02-12
50812577,Газовые,14-94-1,2018-12-03,2018-09-13,2022-10-23,2024-09-12
50812635,Газовые,14-94-1,2018-12-22,2020-02-19,2021-12-28,2024-07-22
50812866,Газовые,14-94-1,2019-06-15,2018-09-25,2023-03-19,2024-09-24
57849408,Газовые,11-1406,2019-03-31,2020-02-08,2019-03-31,2020-03-11
50812924,Газовые,14-94-1,2019-03-10,2018-09-23,2018-07-25,2024-09-23
50813021,Газовые,14-94-1,2019-04-11,2020-03-27,2018-12-12,2024-04-06
76652973,Газовые,11-160-9,2023-02-26,2019-01-20,2018-11-04,2021-02-26
76684463,Газовые,11-160-9,2023-08-07,2019-08-04,2018-08-18,2021-06-21
76684786,Газовые,11-160-9,2023-08-09,2019-08-02,2019-10-12,2021-08-09
76652874,Газовые,11-160-9,2023-02-22,2019-01-16,2019-04-19,2021-02-22
76659762,Газовые,11-160-9,2023-04-22,2019-04-29,2018-11-18,2021-04-22
54645767,Газовые,12-1037,2021-02-21,2018-09-16,2019-06-09,2019-02-21
57826737,Газовые,14-55-8,2020-06-24,2020-04-23,2018-11-08,2022-05-19
57828527,Газовые,14-55-8,2027-09-20,2019-06-13,2019-05-24,2023-06-25
57831174,Газовые,14-55-8,2020-01-01,2020-04-17,2023-04-24,2022-05-12
57833204,Газовые,10-156-2,2018-08-03,2018-06-17,2021-06-23,2022-06-04
57833675,Газовые,10-156-2,2019-03-21,2018-08-01,2022-11-04,2024-07-31
57844078,Газовые,11-1406,2027-08-28,2019-01-20,2019-03-09,2019-07-27
57845018,Газовые,11-1406,2021-06-13,2018-07-07,2018-07-02,2024-07-06
57845489,Газовые,11-1406,2020-06-02,2018-05-30,2018-06-19,2022-05-26
57849325,Газовые,11-1406,2021-07-16,2019-07-17,2019-03-18,2025-07-16
57868010,Газовые,11-1406,2019-11-08,2020-03-12,2018-10-31,2024-04-06
57871865,Газовые,11-1406,2020-12-27,2018-10-10,2018-11-19,2024-10-09
57886905,Газовые,11-1406,2021-07-11,2018-12-19,2018-10-31,2024-12-19
57895286,Газовые,11-1406,2019-11-26,2020-03-12,2018-08-05,2026-03-11
57898777,Газовые,11-1406,2020-06-06,2019-06-06,2018-05-02,2022-06-24
58154410,Газовые,14-94-1,2018-10-16,2018-12-24,2022-01-22,2024-12-23
76652767,Газовые,11-160-9,2023-02-22,2019-01-15,2018-09-24,2021-02-22
76655687,Газовые,11-160-9,2023-03-15,2019-02-19,2019-02-04,2021-03-15
76660968,Газовые,11-160-9,2023-05-07,2019-04-02,2019-06-26,2021-05-07
76684273,Газовые,11-160-9,2023-08-13,2019-08-11,2018-05-31,2021-08-13
76692284,Газовые,13-54-6,2023-10-24,2019-11-20,2019-10-02,2021-10-24
76694843,Газовые,13-54-6,2023-11-19,2019-05-27,2018-10-04,2021-11-19
76694975,Газовые,13-54-6,2023-11-21,2019-06-03,2020-03-05,2021-11-21
76695089,Газовые,13-54-6,2023-11-21,2019-10-02,2019-10-07,2021-11-21
76695436,Газовые,13-54-6,2023-11-25,2019-11-01,2018-06-29,2021-11-25
77258192,Газовые,11-160-9,2023-08-30,2019-07-17,2019-01-05,2021-08-30
77258697,Газовые,11-160-9,2023-08-30,2018-05-13,2018-08-24,2021-08-30
77316099,Газовые,11-160-9,2023-09-24,2019-03-25,2019-02-26,2021-09-24
77320695,Газовые,11-160-9,2023-09-17,2019-08-05,2021-03-15,2021-09-17
77326999,Газовые,11-160-9,2023-09-26,2019-06-30,2019-08-11,2021-09-26
77331692,Газовые,11-160-9,2023-10-03,2019-10-16,2018-10-01,2021-10-03
77346393,Газовые,11-160-9,2023-11-05,2019-11-22,2019-07-07,2021-11-05
77349793,Газовые,11-160-9,2023-10-30,2019-05-09,2018-10-14,2021-10-30
77350692,Газовые,11-160-9,2023-10-31,2019-06-24,2019-02-20,2021-10-31
77360691,Газовые,14-168-2,2023-11-22,2019-10-04,2020-07-12,2021-11-22
77361095,Газовые,14-168-2,2023-11-26,2019-04-30,2019-12-07,2021-11-26
77387397,Газовые,11-160-9,2023-11-21,2019-10-06,2018-12-23,2021-11-21
77389997,Газовые,11-160-9,2023-11-26,2019-07-31,2018-09-16,2021-11-26
77390292,Газовые,11-160-9,2023-11-26,2019-11-15,2018-09-23,2021-11-26
77390391,Газовые,11-160-9,2023-11-26,2019-12-01,2018-08-15,2021-11-26
77392090,Газовые,11-160-9,2023-11-28,2019-11-15,2019-07-04,2021-11-28
77394997,Газовые,11-160-9,2023-10-25,2019-10-25,2019-02-22,2021-10-25
77396190,Газовые,11-160-9,2023-10-25,2019-09-21,2019-03-05,2021-10-25
77398998,Газовые,11-160-9,2023-10-28,2019-11-09,2018-10-25,2021-10-28
77402691,Газовые,11-160-9,2023-10-18,2019-08-03,2019-09-16,2021-10-18
77407195,Газовые,11-160-9,2023-10-14,2019-05-12,2018-11-01,2021-10-14
77407294,Газовые,11-160-9,2023-10-14,2019-07-23,2019-02-17,2021-10-14
77411197,Газовые,11-160-9,2023-10-24,2019-12-07,2018-07-12,2021-10-24
77414597,Газовые,11-160-9,2023-12-02,2019-11-17,2018-08-11,2021-12-02
77414894,Газовые,11-160-9,2023-12-02,2019-11-15,2018-04-16,2021-12-02
77486595,Газовые,11-160-9,2023-12-03,2019-07-28,2018-11-28,2021-12-03
77486694,Газовые,11-160-9,2023-12-03,2019-11-24,2018-12-03,2021-12-03
77487098,Газовые,11-160-9,2023-12-02,2019-05-14,2018-09-07,2021-12-02
77487494,Газовые,11-160-9,2023-12-24,2020-01-21,2020-02-15,2021-12-24
77487593,Газовые,11-160-9,2023-12-24,2019-11-10,2018-11-29,2021-12-24
77487890,Газовые,11-160-9,2023-12-24,2019-12-12,2018-10-31,2021-12-24
77496693,Газовые,11-160-9,2023-12-26,2019-10-20,2019-06-20,2021-12-26
77508794,Газовые,11-160-9,2024-01-11,2019-12-20,2019-06-03,2022-01-11
77513497,Газовые,11-160-9,2024-01-16,2019-10-29,2019-03-21,2022-01-16
77514792,Газовые,11-160-9,2024-01-18,2020-01-03,2020-10-06,2022-01-18
77515799,Газовые,11-160-9,2024-01-22,2020-01-17,2020-04-05,2022-01-22
77515997,Газовые,11-160-9,2024-01-23,2020-01-23,2018-09-27,2022-01-23
77517191,Газовые,11-160-9,2024-01-25,2020-01-21,2020-09-11,2022-01-25
76652643,Газовые,11-160-9,2023-02-21,2019-01-23,2021-02-19,2021-02-21
76654151,Газовые,11-160-9,2023-03-12,2019-02-11,2018-06-03,2021-03-12
76664903,Газовые,11-160-9,2023-05-28,2019-04-28,2018-11-04,2021-05-28
76684364,Газовые,11-160-9,2023-08-07,2019-08-23,2019-01-08,2021-08-07
77255594,Газовые,11-160-9,2023-08-28,2019-08-19,2019-09-11,2021-08-28
77316990,Газовые,11-160-9,2023-08-27,2019-06-08,2018-08-26,2021-08-27
77325793,Газовые,11-160-9,2023-09-30,2019-06-28,2020-01-06,2021-09-30
77333391,Газовые,11-160-9,2023-10-03,2019-11-29,2020-06-01,2021-10-03
77356194,Газовые,14-168-2,2023-11-10,2019-10-27,2019-06-10,2021-11-10
77358992,Газовые,14-168-2,2023-11-18,2020-01-04,2019-02-15,2021-11-18
77377992,Газовые,11-160-9,2023-11-28,2019-12-06,2020-06-30,2021-11-28
77380293,Газовые,11-160-9,2023-11-28,2019-12-08,2018-11-08,2021-11-28
77385094,Газовые,11-160-9,2023-11-29,2019-06-14,2020-06-24,2021-11-29
77389690,Газовые,11-160-9,2023-11-25,2019-10-27,2020-08-29,2021-11-25
77389898,Газовые,11-160-9,2023-11-26,2019-11-13,2019-03-21,2021-11-26
77390490,Газовые,11-160-9,2023-11-26,2019-08-02,2019-01-14,2021-11-26
77392793,Газовые,11-160-9,2023-11-28,2019-12-01,2020-06-06,2021-11-28
77392892,Газовые,11-160-9,2023-11-28,2019-10-19,2018-12-22,2021-11-28
77401297,Газовые,11-160-9,2023-10-14,2019-05-12,2018-09-15,2021-10-14
77415297,Газовые,11-160-9,2023-12-02,2019-11-23,2020-12-07,2021-12-02
77415693,Газовые,11-160-9,2023-12-02,2019-11-27,2019-03-12,2021-12-02
77415990,Газовые,11-160-9,2023-12-03,2019-10-07,2020-10-20,2021-12-03
77511590,Газовые,11-160-9,2024-01-31,2020-02-23,2018-10-22,2022-01-31
77349496,Газовые,11-160-9,2023-10-30,2019-05-07,2018-09-21,2021-10-25
77384899,Газовые,11-160-9,2023-11-29,2019-11-17,2018-07-03,2021-11-29
77393098,Газовые,11-160-9,2023-11-28,2019-11-08,2018-05-09,2021-11-28
76647700,Газовые,11-160-9,2023-02-01,2018-12-12,2018-12-09,2021-02-01
76655588,Газовые,11-160-9,2023-03-13,2019-02-21,2019-02-12,2021-03-13
57718157,Газовые,12-1037,2019-12-07,2019-10-06,2018-08-30,2025-10-05
57786253,Газовые,11-1406,2021-01-16,2019-01-10,2019-01-18,2025-01-09
57786451,Газовые,11-1406,2020-01-06,2019-06-12,2022-07-17,2025-06-11
57786816,Газовые,11-1406,2020-11-30,2018-10-03,2020-03-09,2024-10-03
57787251,Газовые,11-1406,2021-04-19,2019-01-29,2019-08-23,2025-01-28
57787509,Газовые,11-1406,2021-03-25,2018-10-22,2020-01-28,2018-10-22
57788333,Газовые,11-1406,2020-06-05,2020-03-09,2019-04-11,2024-04-02
57788556,Газовые,11-1406,2022-02-16,2019-06-11,2018-11-24,2025-06-10
57788689,Газовые,11-1406,2020-10-22,2019-09-09,2020-04-03,2025-09-08
57801722,Газовые,11-1406,2020-10-27,2020-02-21,2018-06-08,2020-10-18
57801748,Газовые,11-1406,2019-03-31,2019-02-14,2022-07-19,2021-03-03
57802209,Газовые,11-1406,2019-01-30,2019-10-10,2022-11-10,2022-03-11
57802274,Газовые,11-1406,2018-06-13,2020-02-07,2021-02-24,2022-02-21
57802563,Газовые,11-1406,2019-05-17,2018-11-27,2022-01-26,2022-06-04
57802951,Газовые,11-1406,2022-01-25,2020-04-01,2019-11-06,2024-09-12
57804551,Газовые,11-1406,2018-08-14,2018-08-16,2018-07-27,2018-08-16
57805079,Газовые,11-1406,2018-12-22,2019-07-24,2022-08-03,2023-03-31
57805608,Газовые,11-1406,2019-03-10,2019-06-17,2019-03-10,2025-06-16
57805632,Газовые,11-1406,2027-10-18,2019-09-27,2018-11-24,2024-03-10
57805764,Газовые,11-1406,2028-03-23,2020-03-06,2019-11-03,2026-03-05
57805822,Газовые,11-1406,2019-01-25,2018-09-30,2018-12-11,2024-09-29
57805939,Газовые,11-1406,2018-12-18,2020-04-06,2022-10-20,2026-04-05
57814451,Газовые,11-1406,2022-01-26,2018-08-12,2019-02-05,2018-08-12
57815052,Газовые,11-1406,2026-02-11,2018-09-17,2018-08-14,2024-09-17
57815318,Газовые,11-1406,2018-11-06,2019-09-10,2022-09-28,2024-03-24
57815417,Газовые,11-1406,2019-04-04,2018-09-17,2018-05-21,2024-09-16
57815656,Газовые,11-1406,2021-04-14,2019-01-17,2019-02-21,2025-01-16
57816381,Газовые,11-1406,2019-03-28,2019-05-30,2021-07-06,2021-03-24
57816753,Газовые,11-1406,2019-11-18,2019-04-18,2023-04-30,2023-05-02
57817611,Газовые,11-1406,2019-10-27,2019-02-12,2022-04-28,2021-05-14
57817942,Газовые,11-1406,2018-04-28,2019-03-16,2021-09-21,2021-12-06
57818049,Газовые,11-1406,2027-10-15,2020-04-16,2019-01-18,2020-04-19
57818650,Газовые,11-1406,2019-09-24,2018-10-11,2021-10-30,2024-10-13
57818809,Газовые,11-1406,2018-07-01,2020-03-12,2020-11-01,2026-03-11
57819070,Газовые,11-1406,2019-05-04,2019-09-09,2022-09-21,2025-09-08
57819773,Газовые,11-1406,2018-07-10,2019-11-21,2021-10-15,2024-10-05
57819880,Газовые,11-1406,2022-02-22,2019-05-25,2018-05-20,2024-12-07
57819930,Газовые,11-1406,2027-05-18,2019-04-04,2018-10-05,2022-04-09
57820151,Газовые,11-1406,2018-10-12,2019-07-21,2021-05-24,2019-07-21
57820177,Газовые,11-1406,2019-12-19,2019-06-18,2018-08-02,2025-06-17
57820524,Газовые,11-1406,2020-05-08,2019-08-10,2022-08-27,2025-08-09
57820607,Газовые,11-1406,2019-02-22,2019-04-04,2022-04-22,2019-11-14
57821159,Газовые,11-1406,2019-10-17,2019-10-23,2022-10-31,2020-01-11
57821423,Газовые,11-1406,2019-12-25,2019-09-12,2022-03-15,2022-08-26
57821431,Газовые,11-1406,2021-03-02,2018-11-10,2019-11-14,2024-11-09
57821449,Газовые,11-1406,2018-09-23,2019-10-15,2018-06-30,2021-10-30
57821589,Газовые,11-1406,2020-12-08,2019-08-03,2018-11-13,2020-09-08
57821845,Газовые,14-55-8,2021-03-02,2019-09-25,2019-01-05,2020-11-27
57822215,Газовые,14-55-8,2022-05-21,2018-09-13,2019-07-21,2024-09-12
57823056,Газовые,14-55-8,2025-01-27,2018-11-29,2018-12-16,2022-06-17
57823262,Газовые,14-55-8,2026-04-03,2020-03-25,2018-11-03,2024-03-23
57823650,Газовые,14-55-8,2020-01-20,2018-09-03,2022-05-24,2024-09-02
57824559,Газовые,14-55-8,2019-01-24,2020-01-22,2022-07-09,2022-07-11
57825226,Газовые,14-55-8,2019-05-16,2019-07-15,2018-12-03,2025-07-14
57825473,Газовые,14-55-8,2019-12-16,2018-09-22,2019-05-16,2023-04-09
57827230,Газовые,14-55-8,2019-04-24,2019-09-25,2022-10-12,2024-02-05
57827263,Газовые,14-55-8,2018-11-07,2020-03-11,2022-09-25,2022-03-19
57827388,Газовые,14-55-8,2020-06-10,2020-03-27,2023-04-06,2023-05-11
57827776,Газовые,14-55-8,2019-11-21,2018-06-22,2018-09-28,2024-06-21
57828147,Газовые,14-55-8,2025-04-22,2018-07-30,2019-01-22,2024-07-29
57830770,Газовые,14-55-8,2026-03-04,2018-10-19,2018-11-22,2024-10-18
57832255,Газовые,14-55-8,2020-01-07,2019-08-03,2022-08-14,2023-04-20
